2992133,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,332.0625,12.99,-47.932,-42.383,36.387,-14.871,26.642,0.,0.,0.
2993139,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,301.625,-35.952,-114.094,-69.047,35.256,-14.044,25.168,0.,0.,0.
2994130,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,334.9375,2.568,-64.596,-8.569,36.088,-14.772,26.801,0.,0.,0.
2995147,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,305.0625,-40.515,-60.068,-69.468,34.979,-15.323,25.413,0.,0.,0.
2996131,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,339.9375,-37.196,-79.213,-20.729,33.945,-16.153,25.946,0.,0.,0.
2997142,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,307.6875,10.825,-32.171,-31.547,35.423,-14.815,25.752,0.,0.,0.
2998129,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,333.625,73.678,-88.373,-51.954,44.954,-15.464,24.75,1.,0.,0.
2999142,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,11.375,-40.354,-26.667,-60.638,43.858,-13.711,23.616,0.,0.,0.
3000120,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,341.25,35.273,-51.225,-6.144,46.993,-13.873,25.148,0.,0.,0.
3001106,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,304.375,27.453,-78.43,-44.148,49.087,-14.608,24.431,0.,0.,0.
3002085,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,332.375,-70.126,-32.294,32.304,48.582,-13.538,29.599,0.,0.,1.
3003067,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,299.3125,-42.238,-37.726,-2.729,47.549,-12.955,30.967,0.,0.,0.
3004044,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,326.4375,64.448,-85.971,-26.104,53.37,-13.539,30.837,1.,0.,0.
3005026,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,2.4375,-27.119,-74.309,-63.695,52.451,-14.213,29.773,0.,0.,0.
3006012,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,332.0625,-42.811,-47.442,-26.153,51.453,-14.191,29.659,0.,0.,0.
3006982,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,291.1875,-13.879,-20.081,-40.002,50.902,-12.285,29.035,0.,0.,0.
3007963,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,321.0625,-31.763,-84.258,12.619,50.007,-12.846,31.347,0.,0.,0.
3008929,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,323.0,10.575,-79.796,-79.014,50.541,-13.45,30.466,0.,0.,0.
3009896,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,322.75,-14.924,-113.174,-51.486,49.991,-12.959,29.623,0.,0.,0.
3010890,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,321.4375,-60.723,26.476,33.342,49.347,-5.942,33.56,0.,1.,0.
3011866,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,285.3125,-47.66,-43.36,-44.344,48.517,-5.891,32.83,0.,0.,0.
3012851,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,317.3125,-14.164,-21.328,-44.103,48.057,-4.604,32.125,0.,0.,0.
3013845,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,318.375,-37.818,-102.424,-62.863,47.251,-4.779,31.243,0.,0.,0.
3014829,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,316.5625,-25.282,-95.677,-3.71,46.584,-5.18,32.102,0.,0.,0.
3015834,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,309.6875,-42.613,-25.701,1.648,45.816,-4.234,33.207,0.,0.,0.
3016818,40.88210833,119.09889333,2636.4091135206804,320.81618601792457,342.625,-9.449,-80.371,-30.368,45.556,-4.845,32.855,0.,0.,0.
3020834,40.88211000,119.09890333,2636.7979954996813,320.7994504632532,104.75,-4.989,-61.709,-32.771,45.444,-5.327,32.441,0.,0.,0.
3021831,40.88211000,119.09890333,2636.7979954996813,320.7994504632532,76.0625,-66.303,-116.275,-67.886,45.049,-5.007,31.657,0.,0.,0.
3022805,40.88210667,119.09891833,2637.883742114727,320.78325676364256,39.875,-64.178,-21.001,11.479,44.59,-3.821,33.252,0.,0.,0.
3023784,40.88202167,119.09905000,2652.2149518118376,320.7265263277864,7.875,-77.835,-64.368,-0.594,44.482,-4.327,34.07,0.,0.,0.
3024739,40.88199333,119.09900167,2652.0776823257065,320.8376625956905,329.875,-41.759,-90.194,16.808,43.787,-4.807,35.828,0.,0.,0.
3025725,40.88204333,119.09901333,2648.396508259975,320.74532357133273,324.625,-12.836,-50.238,34.285,43.514,-4.984,38.671,0.,0.,0.
3026698,40.88210667,119.09899833,2642.1520741467616,320.6700241872137,322.9375,-47.723,-98.594,-28.151,42.86,-5.293,38.304,0.,0.,0.
3027684,40.88213833,119.09895667,2637.2071267471183,320.68059273125755,323.4375,-50.81,-113.661,-20.428,42.235,-5.177,38.152,0.,0.,0.
3028653,40.88216833,119.09894000,2633.7396678154873,320.6583041632802,322.625,-53.56,-88.865,8.408,41.641,-5.672,39.164,0.,0.,0.
3029619,40.88219667,119.09892000,2630.237140740619,320.6432284751337,321.9375,-36.205,-43.376,-61.642,41.036,-5.584,38.445,0.,0.,0.
3030582,40.88221833,119.09891667,2628.199613345003,320.61470379668094,322.3125,15.818,-74.104,-54.83,41.919,-6.104,37.744,0.,0.,0.
3031543,40.88224167,119.09891500,2626.107443429667,320.58119317532964,326.5,-15.374,-33.146,-21.819,41.631,-5.615,37.558,0.,0.,0.
3032516,40.88226000,119.09891667,2624.6246609494715,320.5506038606129,330.375,12.43,20.308,-69.529,42.297,-1.543,36.921,0.,1.,0.
3033475,40.88227333,119.09892333,2623.8386105859568,320.52060371511334,4.125,-7.77,-25.198,-4.528,42.194,-0.828,37.321,0.,0.,0.
3034440,40.88227333,119.09892333,2623.8386105859568,320.52060371511334,340.1875,-19.879,-5.669,-14.902,41.814,0.913,37.338,0.,0.,0.
3035403,40.88228333,119.09893000,2623.3391363565975,320.49570987942735,300.125,-21.077,0.097,-21.882,41.42,2.919,37.154,0.,0.,0.
3036372,40.88230167,119.09893000,2621.76799576776,320.46739578863685,331.9375,2.28,-10.805,-57.21,41.633,4.172,36.519,0.,0.,0.
3037339,40.88231667,119.09892833,2620.3938259817737,320.4465846993825,301.0625,-63.139,-50.781,39.663,41.274,3.899,39.166,0.,0.,1.
3038314,40.88233333,119.09892667,2618.87844827401,320.42316816186474,257.5,-31.603,-33.219,-114.171,40.774,4.107,39.597,0.,0.,0.
3039280,40.88236500,119.09890667,2615.0938370369945,320.40252833696127,288.625,47.38,-32.124,-106.05,43.282,4.34,39.682,1.,0.,0.
3040258,40.88238500,119.09889833,2612.9345429699415,320.38335747942443,321.75,22.535,-66.165,-43.296,44.255,3.867,39.137,0.,0.,0.
3041223,40.88239500,119.09890333,2612.3480044873513,320.3607097371448,330.0625,-16.934,-47.187,-44.067,43.929,3.674,38.594,0.,0.,0.
3042205,40.88240167,119.09890833,2612.0465673037156,320.34322916150006,322.3125,-5.597,-78.108,22.385,43.85,3.196,40.079,0.,0.,0.
3043182,40.88240667,119.09891833,2612.157170135076,320.32123015357905,325.1875,9.062,-49.633,-66.005,44.211,2.963,39.488,0.,0.,0.
3044163,40.88241167,119.09892167,2611.9096252754084,320.30870266037016,323.75,-5.629,-126.455,-43.146,44.121,3.521,38.971,0.,0.,0.
3045140,40.88242000,119.09892500,2611.377167839674,320.2910037878362,319.5625,-58.924,-80.019,42.945,43.753,3.057,41.506,0.,0.,1.
3046110,40.88242667,119.09893167,2611.1666628014705,320.27113437234954,283.125,21.396,-34.549,-51.439,44.573,3.222,40.931,0.,0.,0.
3047100,40.88243833,119.09892500,2609.811524404161,320.2624524766849,317.3125,1.655,-10.157,-2.454,44.666,4.324,41.267,0.,0.,0.
3048078,40.88244333,119.09892833,2609.564026707243,320.2499223768355,326.0,-26.4,-74.888,-76.137,44.238,3.867,40.786,0.,0.,0.
3049061,40.88245167,119.09893333,2609.121584005697,320.2298052625857,326.5,14.964,-64.454,-14.016,44.755,3.458,40.785,0.,0.,0.
3050040,40.88245833,119.09893833,2608.82282214743,320.2123036043579,326.0625,-45.792,-49.178,-99.722,44.301,3.255,40.706,0.,0.,0.
3051026,40.88246167,119.09894167,2608.71799559678,320.2023414904518,-1717.75,-13.859,-33.842,-82.601,44.047,3.415,40.301,0.,0.,0.
3052002,40.88246167,119.09894167,2608.71799559678,320.2023414904518,4.4375,-20.767,-89.23,-64.378,43.698,3.06,39.757,0.,0.,0.
3053014,40.88246167,119.09894167,2608.71799559678,320.2023414904518,331.4375,-24.791,-91.971,-10.47,43.312,2.736,39.876,0.,0.,0.
3053995,40.88246000,119.09894500,2609.040134255998,320.2002149770671,293.0,-61.548,-41.063,-69.391,43.041,2.717,39.367,0.,0.,0.
3054987,40.88246000,119.09894667,2609.1302347750207,320.1978413426276,325.875,34.33,-7.148,-26.043,44.333,3.864,39.142,0.,0.,0.
3055958,40.88246000,119.09895000,2609.3099096598803,320.1931087766202,331.1875,-3.918,-37.696,-13.76,44.276,3.904,39.177,0.,0.,0.
3056957,40.88246000,119.09895167,2609.4000235901094,320.1907356330963,291.4375,-46.52,-13.334,-146.553,43.865,4.725,40.623,0.,0.,0.
3057931,40.88246000,119.09895333,2609.4896023542783,320.1883768624792,315.75,-5.062,-27.225,26.176,43.789,5.03,42.008,0.,0.,0.
3058910,40.88246000,119.09895500,2609.5797252135244,320.1860040458513,324.1875,-33.94,-60.05,-69.833,43.375,4.687,41.506,0.,0.,0.
3059886,40.88246167,119.09895500,2609.4372739499863,320.18339669852617,314.6875,-37.439,-57.318,63.394,42.961,4.376,44.736,0.,0.,1.
3060866,40.88246167,119.09895667,2609.5274062046783,320.18102400636997,281.75,-19.717,-61.95,-17.572,42.661,4.028,44.64,0.,0.,0.
3061836,40.88246167,119.09895667,2609.5274062046783,320.18102400636997,300.6875,-29.123,-74.323,-45.455,42.285,3.644,44.171,0.,0.,0.
3062820,40.88246333,119.09895667,2609.385818186979,320.1784319505534,336.9375,-18.425,-68.916,-63.139,42.009,3.272,43.663,0.,0.,0.
3063787,40.88246833,119.09896333,2609.318952862449,320.16116150482094,307.125,-10.614,-45.941,34.748,41.849,3.138,45.242,0.,0.,0.
3064764,40.88247667,119.09896667,2608.788262720111,320.1433851763594,332.4375,-13.904,-34.789,-10.682,41.639,3.235,45.282,0.,0.,0.
3065741,40.88248167,119.09897333,2608.721878596412,320.12610988204676,295.5,-5.999,-42.849,0.47,41.564,3.156,45.59,0.,0.,0.
3066716,40.88249167,119.09897667,2608.0502457568055,320.1057250295935,325.375,12.298,-56.526,-57.521,41.93,2.879,45.097,0.,0.,0.
3067703,40.88249833,119.09898500,2607.9332978076022,320.0834745148423,324.0625,-50.251,-41.235,40.414,41.606,2.832,46.806,0.,0.,0.
3068660,40.88250667,119.09899000,2607.493519018046,320.06331667524245,322.0625,13.92,-76.192,42.941,42.011,2.485,48.558,0.,0.,0.
3069629,40.88251500,119.09899667,2607.1453108547043,320.04079770724246,319.875,-2.582,-46.007,-108.143,41.995,2.357,48.603,0.,0.,0.
3070597,40.88252333,119.09899833,2606.5262022300262,320.0253818377342,318.625,11.684,-42.17,-30.173,42.316,2.295,48.287,0.,0.,0.
3071560,40.88253000,119.09900333,2606.229435355128,320.0078237519713,314.8125,-58.203,-55.953,2.977,42.087,2.04,48.599,0.,0.,0.
3072521,40.88253667,119.09900833,2605.9329133049555,319.99026166914547,315.0,-51.788,-55.432,-26.912,41.791,1.792,48.325,0.,0.,0.
3073492,40.88254500,119.09901500,2605.58601233328,319.96771947606334,314.625,-25.833,-48.051,-40.141,41.478,1.638,47.92,0.,0.,0.
3074447,40.88254500,119.09901500,2605.58601233328,319.96771947606334,313.5,-38.762,-51.083,-1.68,41.131,1.445,48.108,0.,0.,0.
3075428,40.88255333,119.09901833,2605.05836647676,319.9499082807031,310.375,-36.99,-35.591,-67.931,40.789,1.516,47.669,0.,0.,0.
3076392,40.88256167,119.09902333,2604.6207280808776,319.929705704465,306.1875,-28.774,-15.095,67.043,40.472,2.139,50.361,0.,0.,1.
3077375,40.88257333,119.09902333,2603.629961480445,319.9113627801228,271.1875,-26.706,-80.459,-65.17,40.17,1.847,49.911,0.,0.,0.
3081357,40.88259500,119.09903833,2602.6042469656672,319.8559627834944,1.375,-37.409,-40.453,-70.21,39.84,1.814,49.486,0.,0.,0.
3082331,40.88259667,119.09903667,2602.3722765916687,319.85568399082194,335.5625,-24.597,-96.93,19.048,39.56,1.689,50.186,0.,0.,0.
3083306,40.88260167,119.09903833,2602.0380693370967,319.84544740060755,295.625,-33.187,-81.441,74.182,39.243,1.408,53.048,0.,0.,1.
3084268,40.88260667,119.09903833,2601.6137058224326,319.8375618035231,263.625,-36.483,-53.743,3.278,38.925,1.198,53.272,0.,0.,0.
3085243,40.88261667,119.09903667,2600.6748623273156,319.82413689649854,288.1875,-64.784,-118.848,47.716,38.803,1.502,54.836,0.,0.,0.
3086213,40.88262167,119.09904000,2600.4317385266686,319.81152143871316,328.875,-77.145,-73.764,37.276,38.886,1.201,55.974,0.,0.,0.
3087189,40.88262667,119.09904667,2600.370456250461,319.7941682923477,328.8125,-36.185,-68.808,-104.76,38.574,0.906,55.949,0.,0.,0.
3088165,40.88263667,119.09904833,2599.6127697582856,319.7760142135052,332.5625,-28.871,-70.568,-53.436,38.29,0.613,55.5,0.,0.,0.
3089152,40.88264500,119.09905167,2599.0883818118655,319.7581091004615,298.6875,-38.822,-42.187,-27.451,37.984,0.573,55.205,0.,0.,0.
3090135,40.88265500,119.09905167,2598.240797134996,319.7422889198947,332.625,-25.157,-99.002,24.197,37.728,0.469,55.905,0.,0.,0.
3091140,40.88266333,119.09905667,2597.80733786065,319.7220143310492,296.5625,-47.708,-46.168,-17.453,37.449,0.372,55.726,0.,0.,0.
3092145,40.88267167,119.09905333,2596.9187802927345,319.71353999972496,334.25,-44.884,-74.443,-74.213,37.162,0.089,55.351,0.,0.,0.
3093135,40.88268000,119.09905667,2596.3952786103578,319.6956037045972,307.25,-55.355,-18.977,1.072,36.934,0.571,55.484,0.,0.,0.
3094143,40.88268500,119.09906167,2596.244512920474,319.6805880849639,338.6875,-1.076,-47.318,-73.729,37.007,0.458,55.113,0.,0.,0.
3095119,40.88269667,119.09906833,2595.6199178657225,319.65263471460423,315.75,5.898,-58.125,15.692,37.221,0.235,55.565,0.,0.,0.
3096117,40.88270500,119.09907833,2595.4608679566168,319.6252399710066,310.875,-8.348,-33.939,-12.152,37.164,0.345,55.467,0.,0.,0.
3097101,40.88271000,119.09908333,2595.3109381289546,319.6102148728206,307.75,11.663,-45.978,-23.169,37.502,0.251,55.227,0.,0.,0.
3098087,40.88271333,119.09908333,2595.0292881036994,319.60492416322046,345.9375,21.827,-86.91,-30.148,3.8102e+01,3.7000e-02,5.4923e+01,0.,0.,0.
3099059,40.88271833,119.09908500,2594.6976654064506,319.59461224228073,319.25,0.479,-60.831,-78.252,38.18,-0.196,54.605,0.,0.,0.
3100047,40.88272333,119.09908833,2594.4568376988914,319.58194632130284,314.8125,-55.391,-36.463,87.513,37.973,-0.135,57.551,0.,0.,1.
3101024,40.88272667,119.09909500,2594.5390272951768,319.56718832200096,276.4375,1.843,-50.944,-28.781,38.078,-0.283,57.254,0.,0.,0.
3102010,40.88273000,119.09910167,2594.622234151888,319.552447168614,302.75,-19.812,-102.313,-28.112,37.882,-0.316,56.966,0.,0.,0.
3103000,40.88273500,119.09910667,2594.4731692749015,319.53741302342155,345.125,49.204,-81.643,40.906,39.383,-0.554,58.024,1.,0.,0.
3103993,40.88274167,119.09911000,2594.0918431312502,319.5220817961935,21.0625,-26.57,-61.321,-67.769,39.137,-0.778,57.651,0.,0.,0.
3104963,40.88274667,119.09910833,2593.5781234501014,319.51648312062184,352.9375,-15.298,-77.17,-64.812,38.981,-1.027,57.27,0.,0.,0.
3105986,40.88275167,119.09911000,2593.2472221241796,319.50615413372697,307.625,-32.697,-46.85,-64.459,38.719,-1.115,56.89,0.,0.,0.
3106990,40.88275667,119.09911667,2593.190138960951,319.4887459609565,340.5625,-20.05,-61.894,-36.105,38.523,-1.336,56.557,0.,0.,0.
3111010,40.88276333,119.09911333,2592.4449803399366,319.48285561770433,43.5625,-49.817,-45.732,-44.491,38.294,-1.408,56.188,0.,0.,0.
3112015,40.88276167,119.09912167,2593.041831206485,319.4736998631652,12.1875,-14.7,-94.196,-21.508,38.153,-1.539,55.98,0.,0.,0.
3113006,40.88275667,119.09912500,2593.646267435167,319.4769597472622,332.9375,-30.147,-57.907,-41.394,37.907,-1.729,55.631,0.,0.,0.
3113983,40.88276167,119.09913000,2593.4980997834364,319.46191562296,297.625,-40.637,-56.844,-86.352,37.653,-1.909,55.405,0.,0.,0.
3114961,40.88276333,119.09913833,2593.8144075072487,319.4474882287024,328.3125,-23.64,-44.631,-0.196,37.444,-1.961,55.493,0.,0.,0.
3115939,40.88277000,119.09914500,2593.6172590836427,319.42741804540924,331.875,-49.34,-57.027,-39.519,37.223,-2.14,55.16,0.,0.,0.
3116928,40.88277500,119.09914667,2593.287085007858,319.41707786446426,298.3125,-50.357,-90.647,-42.923,37.009,-2.296,54.817,0.,0.,0.
3117905,40.88278000,119.09915167,2593.139629276902,319.4020282466172,334.3125,-43.604,-78.703,-33.558,36.768,-2.519,54.524,0.,0.,0.
3118884,40.88278833,119.09915667,2592.7116383491443,319.3816572680349,304.375,14.252,-41.282,-53.355,37.119,-2.519,54.166,0.,0.,0.
3119856,40.88279333,119.09915667,2592.2901876264755,319.3736676413536,332.75,31.258,-30.276,-52.993,37.905,-2.333,53.811,0.,0.,0.
3120833,40.88280167,119.09915833,2591.6784465220385,319.35798913561797,299.875,-2.216,-53.514,22.198,37.928,-2.478,54.342,0.,0.,0.
3121802,40.88280667,119.09916000,2591.3488399241114,319.3476323810571,323.625,-25.796,-1.722,-4.71,37.715,-1.565,54.36,0.,0.,0.
3122781,40.88281333,119.09916333,2590.9706579285066,319.3322708325169,324.25,-44.912,-32.063,-15.024,37.487,-1.429,54.241,0.,0.,0.
3123776,40.88282000,119.09916667,2590.5923695330325,319.31687465993497,327.25,-64.323,-57.17,-42.165,37.398,-1.603,53.919,0.,0.,0.
3124790,40.88282833,119.09917000,2590.0739594995825,319.2988289654017,327.1875,46.668,-57.694,21.656,38.642,-1.78,54.415,1.,0.,0.
3125762,40.88283333,119.09916833,2589.5612313512484,319.2931773563034,5.75,18.466,-46.262,-54.774,39.046,-1.853,54.075,0.,0.,0.
3126739,40.88283833,119.09917167,2589.323974785379,319.28044433234544,332.375,-46.14,-54.672,-21.942,38.823,-2.006,53.888,0.,0.,0.
3127704,40.88284500,119.09917167,2588.7626237052477,319.2697496813207,299.4375,-21.404,-54.671,-105.255,38.64,-2.157,53.923,0.,0.,0.
3128678,40.88284833,119.09917500,2588.6655652325344,319.2597037544732,326.3125,-20.727,-13.904,-26.546,38.463,-1.638,53.701,0.,0.,0.
3129634,40.88285333,119.09917667,2588.3367628001124,319.249322445699,326.1875,4.155,-35.044,-20.466,38.578,-1.563,53.534,0.,0.,0.
3130606,40.88286000,119.09917833,2587.8670260895433,319.23627177552663,329.0,-23.549,-29.197,-40.829,38.385,-1.391,53.232,0.,0.,0.
3131581,40.88286500,119.09918167,2587.630341271264,319.2235252054114,329.5625,-19.591,-49.186,26.914,38.219,-1.497,53.83,0.,0.,0.
3132569,40.88286667,119.09918167,2587.4899049008523,319.22084312641726,292.1875,-63.776,-47.214,-49.9,38.132,-1.584,53.509,0.,0.,0.
3133540,40.88287000,119.09918333,2587.301284513351,319.21314927329735,322.375,-16.065,-92.678,3.525,37.997,-1.69,53.647,0.,0.,0.
3134507,40.88287500,119.09918500,2586.972863325746,319.202756577043,327.0625,-30.601,-68.362,-37.679,37.783,-1.894,53.365,0.,0.,0.
3135489,40.88287833,119.09918500,2586.692924718111,319.19740458352607,326.625,-6.916,-66.201,-3.258,37.743,-2.093,53.4,0.,0.,0.
3136452,40.88287833,119.09918500,2586.692924718111,319.19740458352607,327.125,8.622,-33.884,-49.882,37.933,-2.001,53.088,0.,0.,0.
3137424,40.88288333,119.09918333,2586.180649619252,319.1917254866582,324.9375,7.416,7.425,-72.017,38.097,-0.916,52.822,0.,1.,0.
3138436,40.88288833,119.09918333,2585.7603997530164,319.1836847691318,356.125,1.191,-75.053,1.896,38.16,-1.114,52.934,0.,0.,0.
3139422,40.88289167,119.09918167,2585.3882423679,319.1806574202216,323.3125,-9.887,-53.438,4.917,38.082,-1.252,53.09,0.,0.,0.
3140387,40.88289833,119.09917833,2584.644527913479,319.1746605582214,316.875,-14.932,-28.789,-23.569,37.959,-1.089,52.905,0.,0.,0.
3141364,40.88290500,119.09918000,2584.1761111094834,319.16156355140646,315.4375,-14.644,-46.525,-80.457,37.838,-1.168,52.699,0.,0.,0.
3142325,40.88290833,119.09918000,2583.8963463185487,319.15620130368984,313.1875,-79.553,14.488,-44.58,37.975,0.096,52.409,0.,1.,0.
3143299,40.88291500,119.09918333,2583.5196481155785,319.1407514024024,277.375,37.44,-11.768,-44.811,38.796,0.58,52.121,0.,0.,0.
3144273,40.88292000,119.09918000,2582.91608807168,319.1374001148115,304.0625,-54.448,-73.174,-45.883,38.642,0.384,51.833,0.,0.,0.
3145253,40.88292500,119.09918167,2582.588287686625,319.1269801493425,345.9375,-17.281,-69.291,-67.724,38.503,0.188,51.565,0.,0.,0.
3146225,40.88292833,119.09918667,2582.584488890733,319.1145450652462,311.625,64.281,-38.581,-37.098,40.151,0.19,51.31,1.,0.,0.
3147232,40.88293333,119.09918833,2582.2563241271414,319.1041349913582,343.625,-22.367,-70.938,-33.478,3.9976e+01,-4.0000e-03,5.1075e+01,0.,0.,0.
3148205,40.88293833,119.09919000,2581.928796540598,319.0937081423776,315.5625,6.862,-69.622,17.793,40.103,-0.196,51.455,0.,0.,0.
3149195,40.88294500,119.09919000,2581.3690237630613,319.0829423050336,312.375,-85.679,64.425,13.758,40.318,3.056,51.754,0.,1.,0.
3150171,40.88295167,119.09918833,2580.7171352831383,319.07453171485133,279.6875,-8.763,-68.481,-11.395,40.248,2.858,51.696,0.,0.,0.
3151159,40.88295500,119.09918833,2580.4377381965087,319.0691528500124,309.5,-19.77,-37.573,-6.695,40.091,2.858,51.69,0.,0.,0.
3152138,40.88296000,119.09919333,2580.294422086689,319.05400869897863,313.125,-3.836,-73.669,-61.021,40.074,2.664,51.418,0.,0.,0.
3153128,40.88296333,119.09919667,2580.1996260456726,319.0439076337009,312.375,20.951,-137.727,28.096,40.444,3.283,51.976,0.,0.,0.
3154107,40.88296833,119.09920500,2580.240645756775,319.0240572093634,311.5,1.969,-104.29,-55.867,40.494,3.282,51.699,0.,0.,0.
3155096,40.88297333,119.09920833,2580.0055423593885,319.011267708983,310.625,16.507,-67.001,-23.403,40.769,3.088,51.533,0.,0.,0.
