-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-41.148,-79.198,-98.442,-25.317,-41.148
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-39.857,-78.569,-91.052,-25.626,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-41.539,-79.208,-95.63,-26.025,-39.857
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-33.791,-77.394,-79.34,-24.306,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-49.999,-70.265,-75.694,-26.902,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.88,-71.029,-91.098,-30.442,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-66.479,-83.116,-92.718,-33.261,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-65.09,-89.205,-88.813,-35.51,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-100.467,-117.955,-88.141,-35.498,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.203,-105.582,-131.429,-34.452,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-76.175,-94.043,-86.543,-36.725,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.034,-75.36,-82.466,-38.437,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
-59.919,-99.095,-45.486,-78.753,-105.778,-78.538,-39.803,-33.791
